buffer_size 16384
Pin to CPU 0
Pointer Chasing: 4016454 cycles.
Pointer Chasing: 4034850 cycles.
Pointer Chasing: 4015045 cycles.
Pointer Chasing: 4083395 cycles.
Pointer Chasing: 4047775 cycles.
Pointer Chasing: 4017348 cycles.
Pointer Chasing: 4039272 cycles.
Pointer Chasing: 4012152 cycles.
Pointer Chasing: 4073260 cycles.
Pointer Chasing: 4167194 cycles.
Pointer Chasing: 4017392 cycles.
Pointer Chasing: 4051745 cycles.
Pointer Chasing: 4015782 cycles.
Pointer Chasing: 4034029 cycles.
Pointer Chasing: 4032498 cycles.
Pointer Chasing: 4019367 cycles.
Pointer Chasing: 4143574 cycles.
Pointer Chasing: 4012228 cycles.
Pointer Chasing: 4059975 cycles.
Pointer Chasing: 4041483 cycles.
Pointer Chasing: 4014575 cycles.
Pointer Chasing: 4026885 cycles.
Pointer Chasing: 4014212 cycles.
Pointer Chasing: 4174880 cycles.
Pointer Chasing: 4107132 cycles.
Pointer Chasing: 4012346 cycles.
Pointer Chasing: 4034396 cycles.
Pointer Chasing: 4017427 cycles.
Pointer Chasing: 4101709 cycles.
Pointer Chasing: 4106978 cycles.
Pointer Chasing: 4019485 cycles.
Pointer Chasing: 4045260 cycles.
Pointer Chasing: 4017310 cycles.
Pointer Chasing: 4036511 cycles.
Pointer Chasing: 4013950 cycles.
Pointer Chasing: 4031033 cycles.
Pointer Chasing: 4082395 cycles.
Pointer Chasing: 4016383 cycles.
Pointer Chasing: 4052607 cycles.
Pointer Chasing: 4016201 cycles.
Pointer Chasing: 4034656 cycles.
Pointer Chasing: 4032450 cycles.
Pointer Chasing: 4013286 cycles.
Pointer Chasing: 4082078 cycles.
Pointer Chasing: 4015839 cycles.
Pointer Chasing: 4051889 cycles.
Pointer Chasing: 4074734 cycles.
Pointer Chasing: 4014638 cycles.
Pointer Chasing: 4040558 cycles.
Pointer Chasing: 4015171 cycles.
Pointer Chasing: 4087771 cycles.
Pointer Chasing: 4110248 cycles.
Pointer Chasing: 4014772 cycles.
Pointer Chasing: 4095902 cycles.
Pointer Chasing: 4015430 cycles.
Pointer Chasing: 4039760 cycles.
Pointer Chasing: 4134642 cycles.
Pointer Chasing: 4016424 cycles.
Pointer Chasing: 4050907 cycles.
Pointer Chasing: 4015076 cycles.
Pointer Chasing: 4038149 cycles.
Pointer Chasing: 4037148 cycles.
Pointer Chasing: 4014197 cycles.
Pointer Chasing: 4085336 cycles.
Pointer Chasing: 4015933 cycles.
Pointer Chasing: 4099686 cycles.
Pointer Chasing: 4038955 cycles.
Pointer Chasing: 4015059 cycles.
Pointer Chasing: 4036617 cycles.
Pointer Chasing: 4012969 cycles.
Pointer Chasing: 4084147 cycles.
Pointer Chasing: 4078456 cycles.
Pointer Chasing: 4015341 cycles.
Pointer Chasing: 4040777 cycles.
Pointer Chasing: 4016236 cycles.
Pointer Chasing: 4033844 cycles.
Pointer Chasing: 4075702 cycles.
Pointer Chasing: 4065796 cycles.
Pointer Chasing: 4118507 cycles.
Pointer Chasing: 4015415 cycles.
Pointer Chasing: 4119870 cycles.
Pointer Chasing: 4104823 cycles.
Pointer Chasing: 4015642 cycles.
Pointer Chasing: 4214305 cycles.
Pointer Chasing: 4028290 cycles.
Pointer Chasing: 4097437 cycles.
Pointer Chasing: 4080679 cycles.
Pointer Chasing: 4016357 cycles.
Pointer Chasing: 4059051 cycles.
Pointer Chasing: 4012878 cycles.
Pointer Chasing: 4113386 cycles.
Pointer Chasing: 4054709 cycles.
Pointer Chasing: 4017163 cycles.
Pointer Chasing: 4032368 cycles.
Pointer Chasing: 4015879 cycles.
Pointer Chasing: 4041477 cycles.
Pointer Chasing: 4012990 cycles.
Pointer Chasing: 4122432 cycles.
Pointer Chasing: 4048732 cycles.
Pointer Chasing: 4015114 cycles.
Pointer Chasing: 4039493 cycles.
Pointer Chasing: 4011964 cycles.
Pointer Chasing: 4098893 cycles.
Pointer Chasing: 4116383 cycles.
Pointer Chasing: 4015677 cycles.
Pointer Chasing: 4066213 cycles.
Pointer Chasing: 4017632 cycles.
Pointer Chasing: 4043680 cycles.
Pointer Chasing: 4055816 cycles.
Pointer Chasing: 4015250 cycles.
Pointer Chasing: 4174857 cycles.
Pointer Chasing: 4016346 cycles.
Pointer Chasing: 4061499 cycles.
Pointer Chasing: 4034028 cycles.
Pointer Chasing: 4013298 cycles.
Pointer Chasing: 4035270 cycles.
Pointer Chasing: 4012569 cycles.
Pointer Chasing: 4141404 cycles.
Pointer Chasing: 4064652 cycles.
Pointer Chasing: 4032580 cycles.
Pointer Chasing: 4216374 cycles.
Pointer Chasing: 4016428 cycles.
Pointer Chasing: 4119621 cycles.
Pointer Chasing: 4153785 cycles.
Pointer Chasing: 4017194 cycles.
Pointer Chasing: 4068508 cycles.
Pointer Chasing: 4013436 cycles.
Pointer Chasing: 4040711 cycles.
Pointer Chasing: 4149558 cycles.
Pointer Chasing: 4015854 cycles.
Pointer Chasing: 4143642 cycles.
Pointer Chasing: 4017173 cycles.
Pointer Chasing: 4072453 cycles.
Pointer Chasing: 4055591 cycles.
Pointer Chasing: 4014837 cycles.
Pointer Chasing: 4041446 cycles.
Pointer Chasing: 4014346 cycles.
Pointer Chasing: 4122741 cycles.
Pointer Chasing: 4110931 cycles.
Pointer Chasing: 4014902 cycles.
Pointer Chasing: 4097122 cycles.
Pointer Chasing: 4061418 cycles.
Pointer Chasing: 4107893 cycles.
Pointer Chasing: 4134785 cycles.
Pointer Chasing: 4014464 cycles.
Pointer Chasing: 4100555 cycles.
Pointer Chasing: 4016551 cycles.
Pointer Chasing: 4057569 cycles.
Pointer Chasing: 4085294 cycles.
Pointer Chasing: 4012103 cycles.
Pointer Chasing: 4130628 cycles.
Pointer Chasing: 4015254 cycles.
Pointer Chasing: 4111247 cycles.
Pointer Chasing: 4054567 cycles.
Pointer Chasing: 4027323 cycles.
Pointer Chasing: 4098426 cycles.
Pointer Chasing: 4017270 cycles.
Pointer Chasing: 4130886 cycles.
Pointer Chasing: 4070487 cycles.
Pointer Chasing: 4015315 cycles.
Pointer Chasing: 4097170 cycles.
Pointer Chasing: 4015174 cycles.
Pointer Chasing: 4038650 cycles.
Pointer Chasing: 4166219 cycles.
Pointer Chasing: 4016511 cycles.
Pointer Chasing: 4058734 cycles.
Pointer Chasing: 4013206 cycles.
Pointer Chasing: 4092406 cycles.
Pointer Chasing: 4092055 cycles.
Pointer Chasing: 4013829 cycles.
Pointer Chasing: 4094457 cycles.
Pointer Chasing: 4039001 cycles.
Pointer Chasing: 4072405 cycles.
Pointer Chasing: 4039402 cycles.
Pointer Chasing: 4014474 cycles.
Pointer Chasing: 4076575 cycles.
Pointer Chasing: 4070315 cycles.
Pointer Chasing: 4158536 cycles.
Pointer Chasing: 4094408 cycles.
Pointer Chasing: 4015617 cycles.
Pointer Chasing: 4051772 cycles.
Pointer Chasing: 4013692 cycles.
Pointer Chasing: 4081507 cycles.
Pointer Chasing: 4102013 cycles.
Pointer Chasing: 4030278 cycles.
Pointer Chasing: 4113214 cycles.
Pointer Chasing: 4011972 cycles.
Pointer Chasing: 4077129 cycles.
Pointer Chasing: 4036909 cycles.
Pointer Chasing: 4014080 cycles.
Pointer Chasing: 4115943 cycles.
Pointer Chasing: 4017642 cycles.
Pointer Chasing: 4057130 cycles.
Pointer Chasing: 4077670 cycles.
Pointer Chasing: 4014441 cycles.
Pointer Chasing: 4107257 cycles.
Pointer Chasing: 4016167 cycles.
Pointer Chasing: 4083702 cycles.
Pointer Chasing: 4070467 cycles.
Pointer Chasing: 4037308 cycles.
Pointer Chasing: 4089012 cycles.
Pointer Chasing: 4042793 cycles.
Pointer Chasing: 4043608 cycles.
Pointer Chasing: 4152226 cycles.
Pointer Chasing: 4016570 cycles.
Pointer Chasing: 4078460 cycles.
Pointer Chasing: 4016024 cycles.
Pointer Chasing: 4080258 cycles.
Pointer Chasing: 4090887 cycles.
Pointer Chasing: 4013357 cycles.
Pointer Chasing: 4131252 cycles.
Pointer Chasing: 4068982 cycles.
Pointer Chasing: 4134632 cycles.
Pointer Chasing: 4046062 cycles.
Pointer Chasing: 4014715 cycles.
Pointer Chasing: 4046170 cycles.
Pointer Chasing: 4015417 cycles.
Pointer Chasing: 4158640 cycles.
Pointer Chasing: 4053655 cycles.
Pointer Chasing: 4013100 cycles.
Pointer Chasing: 4110833 cycles.
Pointer Chasing: 4015480 cycles.
Pointer Chasing: 4058214 cycles.
Pointer Chasing: 4154082 cycles.
Pointer Chasing: 4069604 cycles.
Pointer Chasing: 4059323 cycles.
Pointer Chasing: 4015826 cycles.
Pointer Chasing: 4080875 cycles.
Pointer Chasing: 4050491 cycles.
Pointer Chasing: 4018708 cycles.
Pointer Chasing: 4144410 cycles.
Pointer Chasing: 4016868 cycles.
Pointer Chasing: 4056504 cycles.
Pointer Chasing: 4115378 cycles.
Pointer Chasing: 4013223 cycles.
Pointer Chasing: 4084253 cycles.
Pointer Chasing: 4014960 cycles.
Pointer Chasing: 4141204 cycles.
Pointer Chasing: 4107091 cycles.
Pointer Chasing: 4017193 cycles.
Pointer Chasing: 4036166 cycles.
Pointer Chasing: 4029719 cycles.
Pointer Chasing: 4099875 cycles.
Pointer Chasing: 4097163 cycles.
Pointer Chasing: 4014675 cycles.
Pointer Chasing: 4045254 cycles.
Pointer Chasing: 4032245 cycles.
Pointer Chasing: 4103753 cycles.
Pointer Chasing: 4096925 cycles.
Pointer Chasing: 4016811 cycles.
Pointer Chasing: 4144381 cycles.
Pointer Chasing: 4014311 cycles.
Pointer Chasing: 4096673 cycles.
Pointer Chasing: 4038343 cycles.
Pointer Chasing: 4025567 cycles.
Pointer Chasing: 4098014 cycles.
Pointer Chasing: 4016859 cycles.
Pointer Chasing: 4134033 cycles.
Pointer Chasing: 4054310 cycles.
Pointer Chasing: 4030218 cycles.
Pointer Chasing: 4060718 cycles.
Pointer Chasing: 4012531 cycles.
Pointer Chasing: 4035447 cycles.
Pointer Chasing: 4127415 cycles.
Pointer Chasing: 4018228 cycles.
Pointer Chasing: 4159227 cycles.
Pointer Chasing: 4011491 cycles.
Pointer Chasing: 4103588 cycles.
buffer_size 24576
Pin to CPU 0
lfsr_bit 25
Pointer Chasing: 5007207 cycles.
Pointer Chasing: 4819857 cycles.
Pointer Chasing: 4896536 cycles.
Pointer Chasing: 4908612 cycles.
Pointer Chasing: 4919436 cycles.
Pointer Chasing: 4817597 cycles.
Pointer Chasing: 4971094 cycles.
Pointer Chasing: 4876727 cycles.
Pointer Chasing: 4815939 cycles.
Pointer Chasing: 4861032 cycles.
Pointer Chasing: 4864476 cycles.
Pointer Chasing: 4944696 cycles.
Pointer Chasing: 4819639 cycles.
Pointer Chasing: 4930280 cycles.
Pointer Chasing: 4901018 cycles.
Pointer Chasing: 4837062 cycles.
Pointer Chasing: 4819455 cycles.
Pointer Chasing: 4890593 cycles.
Pointer Chasing: 4857016 cycles.
Pointer Chasing: 4815273 cycles.
Pointer Chasing: 4842109 cycles.
Pointer Chasing: 4833547 cycles.
Pointer Chasing: 4815427 cycles.
Pointer Chasing: 4891969 cycles.
Pointer Chasing: 4893800 cycles.
Pointer Chasing: 4835702 cycles.
Pointer Chasing: 4816278 cycles.
Pointer Chasing: 4879086 cycles.
Pointer Chasing: 5003093 cycles.
Pointer Chasing: 4897625 cycles.
Pointer Chasing: 4817194 cycles.
Pointer Chasing: 4900597 cycles.
Pointer Chasing: 4904707 cycles.
Pointer Chasing: 4819582 cycles.
Pointer Chasing: 4941862 cycles.
Pointer Chasing: 4879214 cycles.
Pointer Chasing: 4844736 cycles.
Pointer Chasing: 4817689 cycles.
Pointer Chasing: 4840259 cycles.
Pointer Chasing: 4947331 cycles.
Pointer Chasing: 4816088 cycles.
Pointer Chasing: 4852088 cycles.
Pointer Chasing: 4871390 cycles.
Pointer Chasing: 4905294 cycles.
Pointer Chasing: 4860397 cycles.
Pointer Chasing: 4971736 cycles.
Pointer Chasing: 4862438 cycles.
Pointer Chasing: 4818582 cycles.
Pointer Chasing: 4844700 cycles.
Pointer Chasing: 4850761 cycles.
Pointer Chasing: 4933663 cycles.
Pointer Chasing: 4814990 cycles.
Pointer Chasing: 4857401 cycles.
Pointer Chasing: 4872968 cycles.
Pointer Chasing: 4815661 cycles.
Pointer Chasing: 4832270 cycles.
Pointer Chasing: 4911042 cycles.
Pointer Chasing: 4869401 cycles.
Pointer Chasing: 4818386 cycles.
Pointer Chasing: 4900277 cycles.
Pointer Chasing: 4915756 cycles.
Pointer Chasing: 4818821 cycles.
Pointer Chasing: 4902100 cycles.
Pointer Chasing: 4867317 cycles.
Pointer Chasing: 4902783 cycles.
Pointer Chasing: 4818201 cycles.
Pointer Chasing: 4841969 cycles.
Pointer Chasing: 4932378 cycles.
Pointer Chasing: 4858953 cycles.
Pointer Chasing: 4833540 cycles.
Pointer Chasing: 4863391 cycles.
Pointer Chasing: 4867713 cycles.
Pointer Chasing: 4817565 cycles.
Pointer Chasing: 4905217 cycles.
Pointer Chasing: 4932212 cycles.
Pointer Chasing: 4856922 cycles.
Pointer Chasing: 4813613 cycles.
Pointer Chasing: 4845517 cycles.
Pointer Chasing: 4933672 cycles.
Pointer Chasing: 4820767 cycles.
Pointer Chasing: 4894605 cycles.
Pointer Chasing: 4862926 cycles.
Pointer Chasing: 4898886 cycles.
Pointer Chasing: 4815293 cycles.
Pointer Chasing: 4907910 cycles.
Pointer Chasing: 4848536 cycles.
Pointer Chasing: 4814767 cycles.
Pointer Chasing: 4898456 cycles.
Pointer Chasing: 4835301 cycles.
Pointer Chasing: 4957762 cycles.
Pointer Chasing: 4860778 cycles.
Pointer Chasing: 4911650 cycles.
Pointer Chasing: 4840089 cycles.
Pointer Chasing: 4832794 cycles.
Pointer Chasing: 4899510 cycles.
Pointer Chasing: 4907414 cycles.
Pointer Chasing: 4927763 cycles.
Pointer Chasing: 4818275 cycles.
Pointer Chasing: 4903668 cycles.
Pointer Chasing: 4841099 cycles.
Pointer Chasing: 4830758 cycles.
Pointer Chasing: 4957937 cycles.
Pointer Chasing: 4852781 cycles.
Pointer Chasing: 4858343 cycles.
Pointer Chasing: 4815597 cycles.
Pointer Chasing: 4951262 cycles.
Pointer Chasing: 4937288 cycles.
Pointer Chasing: 4924767 cycles.
Pointer Chasing: 4819484 cycles.
Pointer Chasing: 4841954 cycles.
Pointer Chasing: 4835658 cycles.
Pointer Chasing: 4831341 cycles.
Pointer Chasing: 4954427 cycles.
Pointer Chasing: 4896658 cycles.
Pointer Chasing: 4880578 cycles.
Pointer Chasing: 4817807 cycles.
Pointer Chasing: 4872517 cycles.
Pointer Chasing: 4928373 cycles.
Pointer Chasing: 4870417 cycles.
Pointer Chasing: 4864378 cycles.
Pointer Chasing: 4888134 cycles.
Pointer Chasing: 4843046 cycles.
Pointer Chasing: 4866933 cycles.
Pointer Chasing: 4961554 cycles.
Pointer Chasing: 4877547 cycles.
Pointer Chasing: 4870275 cycles.
Pointer Chasing: 4870777 cycles.
Pointer Chasing: 4839543 cycles.
Pointer Chasing: 4937108 cycles.
Pointer Chasing: 4818380 cycles.
Pointer Chasing: 4906920 cycles.
Pointer Chasing: 4837075 cycles.
Pointer Chasing: 4881198 cycles.
Pointer Chasing: 4818169 cycles.
Pointer Chasing: 4905800 cycles.
Pointer Chasing: 4913621 cycles.
Pointer Chasing: 4834046 cycles.
Pointer Chasing: 4909497 cycles.
Pointer Chasing: 4842433 cycles.
Pointer Chasing: 4921506 cycles.
Pointer Chasing: 4834072 cycles.
Pointer Chasing: 4906903 cycles.
Pointer Chasing: 4841075 cycles.
Pointer Chasing: 4835779 cycles.
Pointer Chasing: 4857945 cycles.
Pointer Chasing: 4951356 cycles.
Pointer Chasing: 4856200 cycles.
Pointer Chasing: 4829735 cycles.
Pointer Chasing: 4901017 cycles.
Pointer Chasing: 4843680 cycles.
Pointer Chasing: 4817964 cycles.
Pointer Chasing: 4995544 cycles.
Pointer Chasing: 4894879 cycles.
Pointer Chasing: 4836377 cycles.
Pointer Chasing: 4833302 cycles.
Pointer Chasing: 4903040 cycles.
Pointer Chasing: 4904046 cycles.
Pointer Chasing: 4815078 cycles.
Pointer Chasing: 4865232 cycles.
Pointer Chasing: 4899818 cycles.
Pointer Chasing: 4839760 cycles.
Pointer Chasing: 4829786 cycles.
Pointer Chasing: 4961911 cycles.
Pointer Chasing: 4874122 cycles.
Pointer Chasing: 4817806 cycles.
Pointer Chasing: 4873506 cycles.
Pointer Chasing: 4897952 cycles.
Pointer Chasing: 4906695 cycles.
Pointer Chasing: 4817451 cycles.
Pointer Chasing: 4872075 cycles.
Pointer Chasing: 4896259 cycles.
Pointer Chasing: 4842943 cycles.
Pointer Chasing: 4829237 cycles.
Pointer Chasing: 4963678 cycles.
Pointer Chasing: 4876341 cycles.
Pointer Chasing: 4818142 cycles.
Pointer Chasing: 4895610 cycles.
Pointer Chasing: 4900881 cycles.
Pointer Chasing: 4939885 cycles.
Pointer Chasing: 4865445 cycles.
Pointer Chasing: 4919910 cycles.
Pointer Chasing: 4886497 cycles.
Pointer Chasing: 4815415 cycles.
Pointer Chasing: 4896516 cycles.
Pointer Chasing: 4969798 cycles.
Pointer Chasing: 4855659 cycles.
Pointer Chasing: 4816387 cycles.
Pointer Chasing: 4857009 cycles.
Pointer Chasing: 4869578 cycles.
Pointer Chasing: 4818345 cycles.
Pointer Chasing: 4917945 cycles.
Pointer Chasing: 4865093 cycles.
Pointer Chasing: 4898311 cycles.
Pointer Chasing: 4819256 cycles.
Pointer Chasing: 4840420 cycles.
Pointer Chasing: 4891290 cycles.
Pointer Chasing: 4816087 cycles.
Pointer Chasing: 4944130 cycles.
Pointer Chasing: 4848797 cycles.
Pointer Chasing: 4851828 cycles.
Pointer Chasing: 4815144 cycles.
Pointer Chasing: 4983598 cycles.
Pointer Chasing: 4912919 cycles.
Pointer Chasing: 4838665 cycles.
Pointer Chasing: 4818057 cycles.
Pointer Chasing: 4839390 cycles.
Pointer Chasing: 4943782 cycles.
Pointer Chasing: 4818356 cycles.
Pointer Chasing: 4848778 cycles.
Pointer Chasing: 4875104 cycles.
Pointer Chasing: 4834476 cycles.
Pointer Chasing: 4816411 cycles.
Pointer Chasing: 4944760 cycles.
Pointer Chasing: 4912001 cycles.
Pointer Chasing: 4819186 cycles.
Pointer Chasing: 4840940 cycles.
Pointer Chasing: 4837668 cycles.
Pointer Chasing: 4941875 cycles.
Pointer Chasing: 4821580 cycles.
Pointer Chasing: 4855821 cycles.
Pointer Chasing: 4840778 cycles.
Pointer Chasing: 4816097 cycles.
Pointer Chasing: 4831306 cycles.
Pointer Chasing: 4914188 cycles.
Pointer Chasing: 4899343 cycles.
Pointer Chasing: 4821386 cycles.
Pointer Chasing: 4872593 cycles.
Pointer Chasing: 4923569 cycles.
Pointer Chasing: 4817588 cycles.
Pointer Chasing: 4910232 cycles.
Pointer Chasing: 4899158 cycles.
Pointer Chasing: 4856324 cycles.
Pointer Chasing: 4819503 cycles.
Pointer Chasing: 4889042 cycles.
Pointer Chasing: 4901390 cycles.
Pointer Chasing: 4817958 cycles.
Pointer Chasing: 4884006 cycles.
Pointer Chasing: 4844523 cycles.
Pointer Chasing: 4836621 cycles.
Pointer Chasing: 4814685 cycles.
Pointer Chasing: 4930776 cycles.
Pointer Chasing: 4855295 cycles.
Pointer Chasing: 4816631 cycles.
Pointer Chasing: 4889669 cycles.
Pointer Chasing: 4852210 cycles.
Pointer Chasing: 4898794 cycles.
Pointer Chasing: 4821471 cycles.
Pointer Chasing: 4862430 cycles.
Pointer Chasing: 4850480 cycles.
Pointer Chasing: 4833239 cycles.
Pointer Chasing: 4869933 cycles.
Pointer Chasing: 4933718 cycles.
Pointer Chasing: 4871545 cycles.
Pointer Chasing: 4819018 cycles.
Pointer Chasing: 4848530 cycles.
Pointer Chasing: 4844414 cycles.
Pointer Chasing: 4822008 cycles.
Pointer Chasing: 4926336 cycles.
Pointer Chasing: 4883288 cycles.
Pointer Chasing: 4845902 cycles.
Pointer Chasing: 4820595 cycles.
Pointer Chasing: 4865152 cycles.
Pointer Chasing: 4905958 cycles.
Pointer Chasing: 4822447 cycles.
Pointer Chasing: 4862112 cycles.
Pointer Chasing: 4856715 cycles.
Pointer Chasing: 4847485 cycles.
Pointer Chasing: 4818587 cycles.
Pointer Chasing: 4896254 cycles.
Pointer Chasing: 4852361 cycles.
Pointer Chasing: 4819186 cycles.
Pointer Chasing: 4897421 cycles.
Pointer Chasing: 4844629 cycles.
Pointer Chasing: 4890295 cycles.
Pointer Chasing: 4818898 cycles.
Pointer Chasing: 4934755 cycles.
Pointer Chasing: 4905370 cycles.
Pointer Chasing: 4919766 cycles.
Pointer Chasing: 4816050 cycles.
Pointer Chasing: 4966308 cycles.
Pointer Chasing: 4917736 cycles.
Pointer Chasing: 4891210 cycles.
Pointer Chasing: 4904475 cycles.
Pointer Chasing: 4835936 cycles.
Pointer Chasing: 4921785 cycles.
Pointer Chasing: 4818547 cycles.
Pointer Chasing: 5010906 cycles.
Pointer Chasing: 4911364 cycles.
Pointer Chasing: 4910464 cycles.
Pointer Chasing: 4818307 cycles.
Pointer Chasing: 4906626 cycles.
Pointer Chasing: 4921754 cycles.
Pointer Chasing: 4818135 cycles.
Pointer Chasing: 4911163 cycles.
Pointer Chasing: 4834353 cycles.
Pointer Chasing: 4958587 cycles.
Pointer Chasing: 4826884 cycles.
Pointer Chasing: 4924268 cycles.
Pointer Chasing: 4912488 cycles.
Pointer Chasing: 4814932 cycles.
Pointer Chasing: 4840292 cycles.
Pointer Chasing: 5019567 cycles.
Pointer Chasing: 4847630 cycles.
Pointer Chasing: 4816208 cycles.
Pointer Chasing: 4840906 cycles.
Pointer Chasing: 4845053 cycles.
Pointer Chasing: 4815457 cycles.
Pointer Chasing: 4875056 cycles.
Pointer Chasing: 4922483 cycles.
Pointer Chasing: 4977468 cycles.
Pointer Chasing: 4814534 cycles.
Pointer Chasing: 4899570 cycles.
Pointer Chasing: 5034766 cycles.
Pointer Chasing: 4914935 cycles.
Pointer Chasing: 4818802 cycles.
Pointer Chasing: 4834521 cycles.
Pointer Chasing: 4939970 cycles.
Pointer Chasing: 4815254 cycles.
Pointer Chasing: 4952712 cycles.
Pointer Chasing: 4859615 cycles.
Pointer Chasing: 4856224 cycles.
Pointer Chasing: 4815567 cycles.
Pointer Chasing: 4914269 cycles.
Pointer Chasing: 4982668 cycles.
Pointer Chasing: 4815200 cycles.
Pointer Chasing: 4898215 cycles.
Pointer Chasing: 4846813 cycles.
Pointer Chasing: 4907347 cycles.
Pointer Chasing: 4819693 cycles.
Pointer Chasing: 4961667 cycles.
Pointer Chasing: 4871649 cycles.
Pointer Chasing: 4817545 cycles.
Pointer Chasing: 5018448 cycles.
Pointer Chasing: 5014927 cycles.
Pointer Chasing: 4968114 cycles.
Pointer Chasing: 4817207 cycles.
Pointer Chasing: 4905359 cycles.
Pointer Chasing: 4932354 cycles.
Pointer Chasing: 4919045 cycles.
Pointer Chasing: 4815508 cycles.
Pointer Chasing: 4954783 cycles.
Pointer Chasing: 5037585 cycles.
Pointer Chasing: 4907932 cycles.
Pointer Chasing: 4817943 cycles.
Pointer Chasing: 4893429 cycles.
Pointer Chasing: 4954882 cycles.
Pointer Chasing: 4816669 cycles.
Pointer Chasing: 4858273 cycles.
Pointer Chasing: 4913296 cycles.
Pointer Chasing: 4882707 cycles.
Pointer Chasing: 4814906 cycles.
Pointer Chasing: 4955427 cycles.
Pointer Chasing: 4962685 cycles.
Pointer Chasing: 4815264 cycles.
Pointer Chasing: 4857073 cycles.
Pointer Chasing: 4950538 cycles.
Pointer Chasing: 4961377 cycles.
Pointer Chasing: 4816862 cycles.
Pointer Chasing: 4861122 cycles.
Pointer Chasing: 4882541 cycles.
Pointer Chasing: 4839941 cycles.
